,age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,recode_never_worked,had_missing_cat
26438,54,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,False,False
26439,27,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,False,False
26440,43,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,<=50K,False,False
26441,17,unknown,10th,6,Never-married,unknown,Own-child,White,Male,0,0,40,United-States,<=50K,False,True
26442,48,State-gov,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,72,United-States,<=50K,False,False
26443,34,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
26444,66,unknown,9th,5,Married-civ-spouse,unknown,Husband,Black,Male,0,0,40,United-States,<=50K,False,True
26445,29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26446,43,unknown,Some-college,10,Separated,unknown,Not-in-family,Black,Male,0,0,40,United-States,<=50K,False,True
26447,37,Private,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,False,False
26448,56,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,False,False
26449,58,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,False,False
26450,54,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,Jamaica,<=50K,False,False
26451,45,Private,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K,False,False
26452,29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26453,26,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,False,False
26454,43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K,False,False
26455,33,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26456,25,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K,False,False
26457,25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26458,69,unknown,Prof-school,15,Divorced,unknown,Not-in-family,White,Male,0,0,5,United-States,<=50K,False,True
26459,37,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26460,20,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K,False,False
26461,17,Private,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,False,False
26462,27,Local-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
26463,26,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K,False,False
26464,55,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,False,False
26465,39,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,False,False
26466,41,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26467,34,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,False,False
26468,51,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,False,False
26469,67,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,12,unknown,<=50K,False,True
26470,40,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,False,False
26471,23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26472,45,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,False,False
26473,43,State-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,False,False
26474,58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,False,False
26475,33,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
26476,60,Local-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26477,24,Private,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,South-Korea,<=50K,False,False
26478,45,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K,False,False
26479,49,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26480,19,Private,12th,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26481,34,State-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,38,Philippines,<=50K,False,False
26482,42,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
26483,25,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,<=50K,False,False
26484,73,unknown,HS-grad,9,Married-civ-spouse,unknown,Husband,White,Male,0,0,15,United-States,<=50K,False,True
26485,19,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K,False,False
26486,31,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26487,58,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K,False,False
26488,21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,13,unknown,<=50K,False,True
26489,47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,False,False
26490,30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,False,False
26491,41,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K,False,False
26492,59,unknown,10th,6,Divorced,unknown,Not-in-family,White,Female,0,0,40,England,<=50K,False,True
26493,44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,False,False
26494,44,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,False,False
26495,24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K,False,False
26496,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K,False,False
26497,50,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,10,United-States,<=50K,False,False
26498,33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,False,False
26499,23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,<=50K,False,False
26500,30,unknown,HS-grad,9,Never-married,unknown,Own-child,White,Male,0,0,40,United-States,<=50K,False,True
26501,46,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26502,21,State-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States,<=50K,False,False
26503,52,Private,9th,5,Separated,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K,False,False
26504,26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,False,False
26505,27,State-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,12,United-States,<=50K,False,False
26506,28,Private,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Nicaragua,<=50K,False,False
26507,50,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,False,False
26508,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,False,False
26509,61,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K,False,False
26510,32,Private,7th-8th,4,Separated,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K,False,False
26511,30,Federal-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
26512,51,Local-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26513,28,Private,Some-college,10,Divorced,Other-service,Other-relative,Black,Male,0,0,24,United-States,<=50K,False,False
26514,49,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,False,False
26515,61,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K,False,False
26516,41,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,False,False
26517,55,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,False,False
26518,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,False,False
26519,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,False,False
26520,57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,False,False
26521,59,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26522,41,Private,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,80,United-States,>50K,False,False
26523,59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26524,20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K,False,False
26525,42,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,False,False
26526,41,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,<=50K,False,False
26527,45,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,False,False
26528,36,Private,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,unknown,<=50K,False,True
26529,42,Local-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K,False,False
26530,25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26531,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26532,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,False,False
26533,22,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
26534,44,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,50,United-States,>50K,False,False
26535,53,Self-emp-inc,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,False,False
26536,27,Private,9th,5,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Guatemala,<=50K,False,False
26537,60,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,False,False
26538,56,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K,False,False
26539,35,unknown,Some-college,10,Married-civ-spouse,unknown,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,False,True
26540,19,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K,False,False
26541,38,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26542,40,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,False,False
26543,52,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,False,False
26544,22,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,False,False
26545,32,State-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,False,False
26546,27,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,False,False
26547,25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Guatemala,<=50K,False,False
26548,36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,Iran,>50K,False,False
26549,22,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,False,False
26550,32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,False,False
26551,37,Private,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,False,False
26552,22,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,54,United-States,<=50K,False,False
26553,29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,False,False
26554,42,Private,Preschool,1,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K,False,False
26555,45,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K,False,False
26556,33,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,False,False
26557,39,Private,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,False,False
26558,27,Private,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,False,False
26559,53,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K,False,False
26560,30,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26561,52,Self-emp-not-inc,Some-college,10,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,35,United-States,<=50K,False,False
26562,47,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,>50K,False,False
26563,61,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,India,<=50K,False,False
26564,39,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Dominican-Republic,<=50K,False,False
26565,47,Private,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K,False,False
26566,19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K,False,False
26567,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K,False,False
26568,69,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,8,United-States,<=50K,False,False
26569,22,unknown,Some-college,10,Never-married,unknown,Own-child,White,Male,0,0,25,United-States,<=50K,False,True
26570,29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26571,24,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,14,United-States,<=50K,False,False
26572,42,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,Poland,<=50K,False,False
26573,30,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,>50K,False,False
26574,28,Private,Masters,14,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,80,United-States,>50K,False,False
26575,27,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
26576,53,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K,False,False
26577,22,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26578,25,Private,HS-grad,9,Separated,Protective-serv,Own-child,Black,Male,0,0,40,United-States,<=50K,False,False
26579,27,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,False,False
26580,30,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,<=50K,False,False
26581,27,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K,False,False
26582,25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,False,False
26583,36,unknown,HS-grad,9,Widowed,unknown,Not-in-family,White,Female,0,0,4,United-States,<=50K,False,True
26584,32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,False,False
26585,70,Private,10th,6,Widowed,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K,False,False
26586,50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,False,False
26587,40,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K,False,False
